Season,Phase,Gamecode,Round,roundAlias,roundName,played,date,confirmedDate,confirmedHour,localTimeZone,localDate,utcDate,localLast5Form,roadLast5Form,season.name,season.code,season.alias,season.competitionCode,season.year,season.startDate,group.id,group.order,group.name,group.rawName,phaseType.code,phaseType.alias,phaseType.name,phaseType.isGroupPhase,local.club.code,local.club.name,local.club.abbreviatedName,local.club.editorialName,local.club.tvCode,local.club.isVirtual,local.club.images.crest,local.score,local.standingsScore,road.club.code,road.club.name,road.club.abbreviatedName,road.club.editorialName,road.club.tvCode,road.club.isVirtual,road.club.images.crest,road.score,road.standingsScore
2024,RS,11,2,Round 2,Round 2,True,2024-10-09T20:00:00,True,True,2,2024-10-09T20:00:00,2024-10-09T18:00:00Z,"['W', 'W']","['W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,RED,Crvena Zvezda Meridianbet Belgrade,Crvena Zvezda,,CZV,False,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,78,78,BAS,Baskonia Vitoria-Gasteiz,Baskonia,,BKN,False,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,71,71
2024,,12,2,Round 2,Round 2,True,2024-10-10T19:30:00,True,True,3,2024-10-10T20:30:00,2024-10-10T17:30:00Z,"['W', 'L']","['W', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,IST,Anadolu Efes Istanbul,Anadolu Efes,Efes,EFS,False,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,78,78,ULK,Fenerbahce Beko Istanbul,Fenerbahce,,FBB,False,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,83,83
2024,,13,2,Round 2,Round 2,True,2024-10-10T20:00:00,True,True,2,2024-10-10T20:00:00,2024-10-10T18:00:00Z,"['L', 'W']","['L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,ASV,LDLC ASVEL Villeurbanne,ASVEL,,ASV,False,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,87,87,VIR,Virtus Segafredo Bologna,Virtus,,VIR,False,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,85,85
2024,,14,2,Round 2,Round 2,True,2024-10-10T20:15:00,True,True,3,2024-10-10T21:15:00,2024-10-10T18:15:00Z,"['W', 'W']","['W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,PAN,Panathinaikos AKTOR Athens,Panathinaikos,,PAO,False,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,94,94,MUN,FC Bayern Munich,Bayern,,BAY,False,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,79,79
2024,,15,2,Round 2,Round 2,True,2024-10-10T20:45:00,True,True,2,2024-10-10T20:45:00,2024-10-10T18:45:00Z,"['L', 'W']","['L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MAD,Real Madrid,Real,,RMB,False,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,93,93,PAR,Partizan Mozzart Bet Belgrade,Partizan,,PAR,False,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,86,86
2024,,16,2,Round 2,Round 2,True,2024-10-11T20:30:00,True,True,2,2024-10-11T20:30:00,2024-10-11T18:30:00Z,"['L', 'W']","['L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MIL,EA7 Emporio Armani Milan,Milan,,EA7,False,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,79,79,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,74,74
2024,,17,2,Round 2,Round 2,True,2024-10-11T20:30:00,True,True,2,2024-10-11T20:30:00,2024-10-11T18:30:00Z,"['L', 'W']","['L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,BAR,FC Barcelona,Barcelona,,BAR,False,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,88,88,BER,ALBA Berlin,ALBA,,BER,False,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,73,73
2024,,18,2,Round 2,Round 2,True,2024-10-11T20:15:00,True,True,3,2024-10-11T21:15:00,2024-10-11T18:15:00Z,"['L', 'W']","['W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,OLY,Olympiacos Piraeus,Olympiacos,,OLY,False,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,74,74,ZAL,Zalgiris Kaunas,Zalgiris,,ZAL,False,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,68,68
2024,,19,3,Round 3,Round 3,True,2024-10-15T19:30:00,True,True,2,2024-10-15T19:30:00,2024-10-15T17:30:00Z,"['L', 'L', 'W']","['L', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,BER,ALBA Berlin,ALBA,,BER,False,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,84,84,ASV,LDLC ASVEL Villeurbanne,ASVEL,,ASV,False,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,79,79
2024,,20,3,Round 3,Round 3,True,2024-10-15T19:45:00,True,True,3,2024-10-15T20:45:00,2024-10-15T17:45:00Z,"['W', 'W', 'L']","['W', 'W', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,ULK,Fenerbahce Beko Istanbul,Fenerbahce,,FBB,False,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,57,57,RED,Crvena Zvezda Meridianbet Belgrade,Crvena Zvezda,,CZV,False,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,76,76
2024,,21,3,Round 3,Round 3,True,2024-10-15T20:15:00,True,True,3,2024-10-15T21:15:00,2024-10-15T18:15:00Z,"['L', 'W', 'W']","['L', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,OLY,Olympiacos Piraeus,Olympiacos,,OLY,False,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,89,89,MIL,EA7 Emporio Armani Milan,Milan,,EA7,False,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,68,68
2024,,22,3,Round 3,Round 3,True,2024-10-15T20:30:00,True,True,2,2024-10-15T20:30:00,2024-10-15T18:30:00Z,"['W', 'L', 'W']","['L', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,BAS,Baskonia Vitoria-Gasteiz,Baskonia,,BKN,False,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,76,76,MAD,Real Madrid,Real,,RMB,False,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,72,72
2024,,23,3,Round 3,Round 3,True,2024-10-15T20:30:00,True,True,2,2024-10-15T20:30:00,2024-10-15T18:30:00Z,"['L', 'L', 'W']","['W', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,84,84,PAN,Panathinaikos AKTOR Athens,Panathinaikos,,PAO,False,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,80,80
2024,,24,3,Round 3,Round 3,True,2024-10-15T20:30:00,True,True,2,2024-10-15T20:30:00,2024-10-15T18:30:00Z,"['L', 'L', 'L']","['W', 'L', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,VIR,Virtus Segafredo Bologna,Virtus,,VIR,False,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,68,68,ZAL,Zalgiris Kaunas,Zalgiris,,ZAL,False,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,71,71
2024,,26,3,Round 3,Round 3,True,2024-10-15T20:45:00,True,True,2,2024-10-15T20:45:00,2024-10-15T18:45:00Z,"['L', 'L', 'W']","['W', 'L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,PAR,Partizan Mozzart Bet Belgrade,Partizan,,PAR,False,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,86,86,MUN,FC Bayern Munich,Bayern,,BAY,False,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,78,78
2024,,27,3,Round 3,Round 3,True,2024-10-15T20:05:00,True,True,2,2024-10-15T20:05:00,2024-10-15T18:05:00Z,"['W', 'L', 'W']","['W', 'L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,TEL,Maccabi Playtika Tel Aviv,Maccabi,,MTA,False,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,93,93,IST,Anadolu Efes Istanbul,Anadolu Efes,Efes,EFS,False,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,91,91
2024,,25,3,Round 3,Round 3,True,2024-10-16T20:30:00,True,True,2,2024-10-16T20:30:00,2024-10-16T18:30:00Z,"['L', 'W', 'W']","['W', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,BAR,FC Barcelona,Barcelona,,BAR,False,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,86,86,MCO,AS Monaco,Monaco,,ASM,False,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,71,71
2024,,28,4,Round 4,Round 4,True,2024-10-17T19:30:00,True,True,2,2024-10-17T19:30:00,2024-10-17T17:30:00Z,"['L', 'L', 'W', 'L']","['W', 'W', 'L', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,BER,ALBA Berlin,ALBA,,BER,False,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,71,71,ULK,Fenerbahce Beko Istanbul,Fenerbahce,,FBB,False,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,78,78
2024,,29,4,Round 4,Round 4,True,2024-10-17T20:30:00,True,True,2,2024-10-17T20:30:00,2024-10-17T18:30:00Z,"['L', 'W', 'L', 'L']","['W', 'L', 'W', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MIL,EA7 Emporio Armani Milan,Milan,,EA7,False,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,82,82,ZAL,Zalgiris Kaunas,Zalgiris,,ZAL,False,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,85,85
2024,,30,4,Round 4,Round 4,True,2024-10-17T20:45:00,True,True,2,2024-10-17T20:45:00,2024-10-17T18:45:00Z,"['W', 'L', 'L', 'W']","['L', 'L', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MUN,FC Bayern Munich,Bayern,,BAY,False,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,109,109,PRS,Paris Basketball,Paris,Paris,PBB,False,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,107,107
2024,,31,4,Round 4,Round 4,True,2024-10-17T20:45:00,True,True,2,2024-10-17T20:45:00,2024-10-17T18:45:00Z,"['L', 'W', 'L', 'W']","['W', 'W', 'L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MAD,Real Madrid,Real,,RMB,False,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,90,90,PAN,Panathinaikos AKTOR Athens,Panathinaikos,,PAO,False,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,86,86
2024,,32,4,Round 4,Round 4,True,2024-10-17T20:05:00,True,True,2,2024-10-17T20:05:00,2024-10-17T18:05:00Z,"['W', 'L', 'W', 'L']","['L', 'L', 'W', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,TEL,Maccabi Playtika Tel Aviv,Maccabi,,MTA,False,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,79,79,PAR,Partizan Mozzart Bet Belgrade,Partizan,,PAR,False,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,91,91
2024,,33,4,Round 4,Round 4,True,2024-10-18T19:00:00,True,True,2,2024-10-18T19:00:00,2024-10-18T17:00:00Z,"['W', 'W', 'L', 'W']","['L', 'L', 'L', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,MCO,AS Monaco,Monaco,,ASM,False,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,101,101,VIR,Virtus Segafredo Bologna,Virtus,,VIR,False,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,85,85
2024,,34,4,Round 4,Round 4,True,2024-10-18T19:30:00,True,True,3,2024-10-18T20:30:00,2024-10-18T17:30:00Z,"['W', 'L', 'L', 'W']","['L', 'W', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,IST,Anadolu Efes Istanbul,Anadolu Efes,Efes,EFS,False,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,91,91,OLY,Olympiacos Piraeus,Olympiacos,,OLY,False,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,89,89
2024,,35,4,Round 4,Round 4,True,2024-10-18T20:00:00,True,True,2,2024-10-18T20:00:00,2024-10-18T18:00:00Z,"['W', 'W', 'W', 'L']","['L', 'W', 'W', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,RED,Crvena Zvezda Meridianbet Belgrade,Crvena Zvezda,,CZV,False,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,94,84,BAR,FC Barcelona,Barcelona,,BAR,False,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,98,84
2024,,36,4,Round 4,Round 4,True,2024-10-18T20:30:00,True,True,2,2024-10-18T20:30:00,2024-10-18T18:30:00Z,"['L', 'W', 'L', 'W']","['W', 'L', 'W', 'L']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,ASV,LDLC ASVEL Villeurbanne,ASVEL,,ASV,False,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,76,76,BAS,Baskonia Vitoria-Gasteiz,Baskonia,,BKN,False,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,69,69
2024,,37,5,Round 5,Round 5,True,2024-10-23T20:30:00,True,True,2,2024-10-23T20:30:00,2024-10-23T18:30:00Z,"['L', 'L', 'W', 'W', 'L']","['L', 'L', 'L', 'L', 'W']",EuroLeague 2024-25,E2024,2024-25,E,2024,2024-06-29T00:00:00,653ea5d2-0ed0-4edf-9445-176b766c6b7a,1,Group Regular Season,Regular Season,RS,REGULAR SEASON,Regular Season,True,PAR,Partizan Mozzart Bet Belgrade,Partizan,,PAR,False,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,69,69,VIR,Virtus Segafredo Bologna,Virtus,,VIR,False,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,70,70
