Gamecode,CODETEAM,TIME,DELTA_SCORE,OFF,DEF,P1,P2,P3,P4,P5
185,IST,1.667,7,10,3,P006590,P007200,P009664,P011078,P012788
185,IST,1.467,0,5,5,P007200,P009664,P009846,P010400,P011981
185,IST,1.317,-1,2,3,P009664,P009846,P010400,P011078,P011981
185,IST,1.133,1,5,4,P007200,P009664,P009846,P011078,P011981
185,IST,1.117,-5,0,5,P006590,P009664,P009846,P011078,P012788
185,IST,1.083,4,4,0,P006590,P007200,P009664,P011078,P011981
185,IST,1.017,3,5,2,P006590,P007200,P009846,P011078,P011981
185,IST,0.817,-2,0,2,P006590,P009846,P010400,P012788,PLHK
185,IST,0.6,1,3,2,P006590,P009664,P009846,P011078,P011981
185,VIR,4.6,0,9,9,P001133,P003048,P006739,P009549,PBCN
185,VIR,4.333,1,9,8,P001844,P002084,P004554,P009549,PBCN
185,VIR,3.1,-4,7,11,P001844,P003048,P003527,P009549,P010781
185,VIR,2.783,-8,2,10,P001844,P002084,P003048,P009549,PBCN
185,VIR,2.733,-8,2,10,P001133,P003048,P003527,P006739,P010781
185,VIR,2.667,-7,5,12,P002084,P003527,P005553,P008847,P010781
185,VIR,2.483,-6,4,10,P001133,P003048,P006739,P010781,PBCN
185,VIR,2.183,2,8,6,P001844,P003048,P003527,P005553,P008847
185,VIR,2.05,-1,2,3,P001844,P004554,P008847,P009549,PBCN
185,VIR,2.017,1,7,6,P001133,P001844,P003048,P009549,PBCN
185,VIR,1.917,-3,0,3,P001133,P001844,P003048,P003527,P010781
185,VIR,1.5,-1,2,3,P001844,P002084,P008847,P009549,P010781
185,VIR,1.483,2,3,1,P001844,P002084,P003048,P003527,P010781
185,VIR,1.117,5,5,0,P001844,P002084,P008847,P009549,PBCN
185,VIR,1.0,0,0,0,P001844,P004554,P005553,P008847,P009549
185,VIR,0.95,0,2,2,P001844,P002084,P005553,P008847,P010781
185,VIR,0.9,4,4,0,P002084,P005553,P006739,P008847,P010781
185,VIR,0.833,-3,2,5,P001844,P003527,P004554,P005553,P008847
185,VIR,0.683,2,2,0,P001133,P001844,P003048,P010781,PBCN
185,VIR,0.5,0,0,0,P001844,P002084,P003048,P010781,PBCN
185,VIR,0.167,0,0,0,P001133,P001844,P003048,P003527,P005553
186,ASV,8.567,-11,9,20,P003526,P006568,P011225,P012080,P012729
186,ASV,6.517,-2,6,8,P000229,P004194,P011386,P012731,PKIR
186,ASV,5.167,0,10,10,P004194,P011225,P012080,P012731,PKIR
186,ASV,3.383,8,10,2,P006568,P011225,P012080,P012731,PKIR
186,ASV,2.567,-7,5,12,P006568,P011225,P012080,P012729,PKIR
186,ASV,1.8,-3,3,6,P003526,P004194,P006568,P011225,P012080
186,ASV,1.717,0,3,3,P000229,P004194,P011225,P012080,P012729
186,ASV,1.517,-3,4,7,P000229,P004194,P011386,P012080,P012731
186,ASV,1.467,-3,2,5,P000229,P006568,P011225,P012080,P012729
186,ASV,1.383,0,2,2,P000229,P003526,P004194,P011386,P012731
186,ASV,1.383,-2,2,4,P004194,P011225,P012080,P012729,PKIR
186,ASV,1.35,0,4,4,P004194,P006568,P011225,P012080,PKIR
186,ASV,1.317,1,3,2,P000229,P004194,P011225,P012731,PKIR
186,ASV,0.95,0,0,0,P000229,P004194,P011225,P012729,PKIR
186,ASV,0.483,-3,0,3,P000229,P004194,P011386,P012729,PKIR
186,ASV,0.433,0,0,0,P000229,P004194,P011386,P012080,P012729
186,BER,6.117,7,15,8,P008173,P008967,P010791,P011934,P012720
186,BER,5.5,6,13,7,P003958,P006251,P008173,P008384,P012721
186,BER,5.5,4,13,9,P003958,P008211,P008967,P010791,P012720
186,BER,4.767,4,10,6,P003958,P006251,P008211,P008384,P012721
186,BER,2.733,1,4,3,P006251,P008173,P008384,P011934,P012721
186,BER,2.683,3,8,5,P003958,P008173,P008384,P010791,P012720
186,BER,1.95,4,8,4,P008211,P008967,P010791,P011934,P012720
186,BER,1.817,-6,0,6,P003958,P008173,P008967,P011934,P012720
186,BER,1.717,1,5,4,P006251,P008211,P008967,P011934,P012720
186,BER,1.533,3,3,0,P003958,P008211,P008967,P011934,P012720
186,BER,1.367,-2,2,4,P003958,P006251,P008211,P008967,P012720
186,BER,1.367,0,2,2,P006251,P008173,P008384,P011934,P012720
186,BER,1.117,0,2,2,P006251,P006819,P007025,P008211,P008384
186,BER,0.933,-3,0,3,P006251,P008211,P008384,P011934,P012721
186,BER,0.633,3,3,0,P003958,P008173,P008384,P008967,P011934
186,BER,0.267,0,0,0,P006251,P006819,P007025,P008211,P012720
187,BAR,5.75,9,16,7,P000925,P002939,P004866,P009992,P012745
187,BAR,5.45,7,14,7,P002939,P003196,P004866,P009992,P012745
187,BAR,5.267,7,17,10,P003196,P004866,P007519,P009992,P012745
187,BAR,4.617,0,10,10,P000925,P002939,P004866,P007464,P012745
187,BAR,3.4,4,8,4,P003196,P004866,P007519,P009992,P011244
187,BAR,3.133,1,7,6,P003196,P007464,P007519,P009992,P011244
187,BAR,2.083,-8,2,10,P000925,P002939,P007464,P007519,P011244
187,BAR,2.017,-3,2,5,P002939,P003196,P004866,P007464,P011244
187,BAR,1.883,5,7,2,P000925,P002939,P007464,P009992,P012745
187,BAR,1.567,0,4,4,P000925,P003204,P011244,P011666,P012197
187,BAR,1.233,0,0,0,P003196,P007464,P007519,P009992,P012745
187,BAR,0.95,0,2,2,P000925,P002939,P003204,P007464,P012745
187,BAR,0.95,-3,0,3,P002939,P003196,P004866,P007464,P009992
187,BAR,0.833,0,2,2,P002939,P004866,P009992,P011244,P012745
187,BAR,0.65,0,0,0,P000925,P002939,P007464,P007519,P012745
187,BAR,0.217,-1,0,1,P000925,P002939,P003204,P007464,P011244
187,ZAL,14.317,14,38,24,P002329,P005504,P011218,P012715,P012787
187,ZAL,4.817,-9,2,11,P002329,P005504,P007109,P011218,P012787
187,ZAL,3.233,-2,2,4,P003210,P003211,P007109,P009917,P012715
187,ZAL,2.517,-5,6,11,P003210,P003211,P007109,P009917,P010390
187,ZAL,2.083,3,7,4,P002329,P003210,P005504,P007109,P007513
187,ZAL,1.883,0,0,0,P002329,P003211,P007109,P009917,P011218
187,ZAL,1.817,-2,3,5,P003210,P003211,P010390,P012715,P012787
187,ZAL,1.633,-2,5,7,P003210,P003211,P005504,P007109,P012715
187,ZAL,1.083,-7,0,7,P002329,P003211,P005504,P007109,P012787
187,ZAL,1.017,-2,2,4,P002329,P003210,P005504,P012715,P012787
187,ZAL,0.85,0,0,0,P002329,P003210,P003211,P007109,P010390
187,ZAL,0.833,-2,0,2,P002329,P003211,P007109,P011218,P012715
187,ZAL,0.75,3,3,0,P002329,P005504,P009917,P011218,P012787
187,ZAL,0.65,-2,0,2,P002329,P003210,P003211,P005504,P007109
187,ZAL,0.633,0,1,1,P003211,P007109,P009917,P011218,P012715
187,ZAL,0.533,2,2,0,P003211,P010390,P011218,P012715,P012787
187,ZAL,0.5,-2,0,2,P002329,P003211,P007109,P009917,P012715
187,ZAL,0.417,-3,0,3,P003211,P007109,P009917,P010390,P012715
187,ZAL,0.217,0,0,0,P002329,P003211,P007109,P010390,P011218
187,ZAL,0.167,-2,0,2,P002329,P003211,P005504,P009917,P011218
187,ZAL,0.05,0,2,2,P003210,P003211,P009917,P010390,P012715
188,BAS,13.05,3,21,18,P003198,P004603,P004761,P007230,P012765
188,BAS,5.183,0,10,10,P004603,P007230,P009048,P011948,P012201
188,BAS,4.15,-4,5,9,P004603,P004761,P009048,P011085,P012201
188,BAS,3.817,6,13,7,P003198,P004603,P009048,P011948,P012201
188,BAS,3.617,9,11,2,P004603,P009048,P011085,P011948,P012201
188,BAS,2.133,-1,3,4,P009048,P010444,P011085,P011948,P012201
188,BAS,2.083,1,5,4,P004761,P009048,P010444,P011948,P012201
188,BAS,2.067,-4,2,6,P004603,P004761,P009048,P011948,P012201
188,BAS,2.0,6,10,4,P003198,P009048,P010444,P011948,P012201
188,BAS,1.617,-5,0,5,P003198,P007230,P009048,P010444,P011948
188,BAS,0.183,0,0,0,P003198,P004603,P007230,P009048,P011948
188,BAS,0.1,0,0,0,P004761,P007230,P008850,P009048,P012201
188,OLY,6.2,0,13,13,P001255,P003941,P007982,P008829,P010612
188,OLY,5.533,-4,6,10,P001255,P008811,P008829,P008855,P010612
188,OLY,4.933,3,11,8,P003941,P007982,P010392,P010612,P011194
188,OLY,4.05,-6,9,15,P007853,P007982,P008811,P008829,P010612
188,OLY,3.85,1,4,3,P003941,P007853,P007982,P011194,P011983
188,OLY,3.4,0,7,7,P003941,P007982,P010392,P011194,P011983
188,OLY,3.133,2,6,4,P001255,P007982,P008811,P008829,P010612
188,OLY,1.783,0,3,3,P003941,P007982,P008855,P011194,P011983
188,OLY,1.567,-2,0,2,P001255,P003941,P008829,P008855,P010612
188,OLY,1.517,1,4,3,P007982,P008811,P008829,P008855,P010612
188,OLY,1.5,6,6,0,P003941,P007982,P008855,P010612,P011194
188,OLY,1.133,-4,0,4,P007982,P008811,P008855,P010612,P011194
188,OLY,1.117,-8,0,8,P003941,P007853,P007982,P010392,P011194
188,OLY,0.183,0,0,0,P001255,P003941,P007982,P010612,P011194
188,OLY,0.1,0,0,0,P007982,P008829,P010392,P010612,P011194
189,PAR,7.733,16,27,11,P004058,P007400,P007673,P008987,P012096
189,PAR,5.717,3,13,10,P007673,P008987,P009862,P011051,P012742
189,PAR,3.7,-6,6,12,P007400,P008987,P009862,P011051,P012742
189,PAR,3.533,-13,0,13,P007673,P008987,P009862,P011192,P012096
189,PAR,2.883,6,8,2,P004058,P007673,P008987,P009862,P011051
189,PAR,2.467,-2,4,6,P007400,P009862,P011051,P012096,P012742
189,PAR,2.217,2,4,2,P004058,P007400,P007673,P011051,P012096
189,PAR,2.133,4,6,2,P004058,P007400,P011051,P012096,P012742
189,PAR,2.1,2,5,3,P004058,P007400,P008987,P011051,P012742
189,PAR,1.833,-3,0,3,P007400,P007673,P008987,P012096,P012742
189,PAR,1.767,5,7,2,P004058,P007400,P007673,P012096,P012742
189,PAR,1.75,0,5,5,P007400,P008987,P009862,P012096,P012742
189,PAR,0.717,-3,3,6,P004058,P004172,P007400,P007673,P012096
189,PAR,0.6,0,0,0,P007673,P008987,P009862,P012096,P012742
189,PAR,0.5,0,0,0,P004058,P007673,P008987,P009862,P012742
189,PAR,0.35,-2,0,2,P004058,P007400,P007673,P008987,P011051
189,TEL,10.833,9,23,14,P009622,P009783,P009863,P011199,P011219
189,TEL,3.967,10,14,4,P007990,P011193,P011214,P011971,P012744
189,TEL,3.95,-7,2,9,P009622,P009783,P009863,P011199,P011971
189,TEL,2.95,-3,4,7,P007990,P009622,P009863,P011219,P011971
189,TEL,2.183,2,4,2,P009622,P009783,P009863,P011219,P011971
189,TEL,2.167,-4,4,8,P009622,P009783,P009863,P011193,P011199
189,TEL,1.767,-6,2,8,P009622,P011193,P011214,P011219,P011971
189,TEL,1.75,0,5,5,P007990,P009783,P009863,P011199,P011219
189,TEL,1.633,-5,4,9,P007990,P009783,P011193,P011214,P011219
189,TEL,1.483,-1,2,3,P009622,P011193,P011214,P011219,P012744
189,TEL,1.017,-2,0,2,P007990,P009783,P011193,P011214,P011971
189,TEL,0.9,1,4,3,P009783,P009863,P011193,P011214,P011971
189,TEL,0.833,-3,0,3,P007990,P011193,P011214,P011219,P012744
189,TEL,0.717,4,6,2,P009622,P009863,P011193,P011214,P011971
189,TEL,0.567,0,0,0,P007990,P009622,P009863,P011199,P011219
189,TEL,0.567,0,2,2,P007990,P009783,P011193,P011199,P011971
189,TEL,0.5,0,0,0,P009622,P009783,P009863,P011971,P012744
189,TEL,0.417,0,2,2,P011193,P011199,P011214,P011971,P012744
189,TEL,0.4,-1,0,1,P009783,P009863,P011193,P011214,P011219
189,TEL,0.383,1,1,0,P009863,P011193,P011199,P011214,P012744
189,TEL,0.3,0,0,0,P009622,P009783,P009863,P011214,P011219
189,TEL,0.283,-4,0,4,P007990,P009622,P009783,P009863,P011971
189,TEL,0.233,0,0,0,P007990,P009863,P011193,P011214,P012744
189,TEL,0.2,0,0,0,P009622,P009863,P011214,P011219,P012744
190,BER,12.033,1,24,23,P003958,P008173,P011934,P012720,P012721
190,BER,7.917,8,19,11,P003958,P008173,P008967,P011934,P012720
190,BER,4.983,-10,4,14,P006251,P008384,P008780,P008967,P010791
190,BER,3.933,-6,6,12,P008211,P008384,P008780,P010791,P012721
190,BER,2.617,-2,5,7,P003958,P008780,P008967,P010791,P012720
190,BER,1.35,0,3,3,P003958,P008173,P008384,P008967,P011934
190,BER,1.267,-3,0,3,P006251,P008173,P008967,P010791,P012720
190,BER,1.1,-2,0,2,P008173,P008384,P008967,P010791,P012721
190,BER,1.1,0,2,2,P008173,P008967,P011934,P012720,P012721
190,BER,1.017,-2,0,2,P003958,P008780,P008967,P010791,P012721
190,BER,0.933,0,0,0,P008173,P008211,P008384,P010791,P012721
190,BER,0.883,1,2,1,P008211,P008780,P008967,P010791,P012721
190,BER,0.867,-2,0,2,P008780,P008967,P011934,P012720,P012721
190,MUN,7.233,-9,11,20,P003583,P007056,P008985,P010391,P011987
190,MUN,6.183,-10,4,14,P003583,P006760,P007056,P008985,P011987
190,MUN,4.867,6,12,6,P001288,P001557,P004508,P007639,P007975
190,MUN,3.8,13,13,0,P001288,P004508,P007639,P007975,P010391
190,MUN,2.983,-1,4,5,P001557,P003583,P007056,P008985,P011987
190,MUN,2.1,5,7,2,P007056,P007639,P007975,P010391,P011987
190,MUN,1.95,7,10,3,P001288,P003583,P007056,P008985,P011987
190,MUN,1.733,0,4,4,P001557,P007639,P008985,P010391,P011987
190,MUN,1.483,1,3,2,P001557,P004508,P007639,P007975,P010391
190,MUN,1.333,1,3,2,P001288,P003583,P004508,P006543,P008985
190,MUN,1.267,3,3,0,P006543,P007639,P008985,P010391,P011987
190,MUN,1.183,0,2,2,P001288,P004508,P006543,P007639,P007975
190,MUN,1.1,2,2,0,P001288,P001557,P003583,P004508,P007975
190,MUN,0.883,-1,1,2,P001288,P004508,P007056,P007639,P007975
190,MUN,0.733,2,3,1,P003583,P004508,P007056,P007975,P010391
190,MUN,0.617,-2,0,2,P001288,P003583,P004508,P007975,P010391
190,MUN,0.55,0,0,0,P001288,P003583,P004508,P007056,P008985
191,RED,13.967,-2,32,34,P002553,P006436,P009035,P012044,PLUO
191,RED,8.283,-9,15,24,P005099,P006436,P007960,P009035,P012801
191,RED,5.417,5,15,10,P002553,P006436,P011941,P012044,PLUO
191,RED,3.35,4,6,2,P005099,P006436,P007960,P009035,P012044
191,RED,3.067,-4,7,11,P005099,P007960,P011941,P012801,PLUO
191,RED,2.283,3,5,2,P002553,P006436,P009035,P012044,P012801
191,RED,1.333,2,2,0,P005099,P007960,P009035,P012801,PLUO
191,RED,1.267,-4,1,5,P002553,P005099,P006436,P009035,P012801
191,RED,0.417,4,4,0,P002553,P009035,P012044,P012801,PLUO
191,RED,0.383,0,0,0,P002553,P005099,P006436,P009035,P012044
191,RED,0.233,0,3,3,P006436,P009035,P012044,P012801,PLUO
191,BAS,11.817,22,33,11,P004761,P009048,P010444,P011948,P012201
191,BAS,4.217,3,14,11,P003198,P009048,P010444,P011085,P012201
191,BAS,4.2,-1,8,9,P004761,P007230,P009048,P010444,P011085
191,BAS,3.317,-6,8,14,P004603,P004761,P007230,P009048,P011948
191,BAS,3.283,-3,5,8,P003198,P004603,P008850,P011085,P012201
191,BAS,3.25,-4,4,8,P007230,P009048,P010444,P011948,P012201
191,BAS,3.083,-3,6,9,P004761,P007230,P010444,P011948,P012201
191,BAS,2.267,-2,5,7,P004761,P007230,P009048,P010444,P012201
191,BAS,1.4,-5,2,7,P004761,P007230,P009048,P011948,P012201
191,BAS,1.383,2,2,0,P007230,P009048,P010444,P011085,P012201
191,BAS,1.333,-2,1,3,P004761,P009048,P010444,P011085,P012201
191,BAS,0.45,0,3,3,P004761,P007230,P008850,P009048,P012201
192,VIR,13.233,-1,18,19,P001844,P003048,P008847,P009549,PBCN
192,VIR,4.8,13,15,2,P001844,P002084,P004554,P006739,P010781
192,VIR,3.517,0,5,5,P001844,P002084,P004554,P010781,PBCN
192,VIR,2.483,0,4,4,P002084,P006739,P008847,P009549,PBCN
192,VIR,2.317,-4,1,5,P002084,P003527,P004554,P006739,P010781
192,VIR,1.783,2,5,3,P002084,P004554,P006739,P010781,PBCN
192,VIR,1.633,-2,4,6,P002084,P003048,P006739,P009549,PBCN
192,VIR,1.483,-5,0,5,P001844,P004554,P008847,P009549,PBCN
192,VIR,1.45,3,5,2,P003048,P006739,P008847,P009549,PBCN
192,VIR,1.383,4,8,4,P001844,P002084,P004554,P006739,PBCN
192,VIR,1.267,-1,3,4,P001844,P002084,P003048,P009549,PBCN
192,VIR,1.083,0,0,0,P001844,P002084,P006739,P008847,P010781
192,VIR,0.95,0,0,0,P002084,P006739,P008847,P009549,P010781
192,VIR,0.6,2,2,0,P002084,P003048,P003527,P006739,P009549
192,VIR,0.567,0,0,0,P001844,P004554,P008847,P010781,PBCN
192,VIR,0.467,0,0,0,P002084,P003527,P004554,P006739,P009549
192,VIR,0.383,0,0,0,P001844,P003527,P008847,P010781,PBCN
192,VIR,0.333,0,2,2,P002084,P003527,P004554,P009549,P010781
192,VIR,0.267,-1,1,2,P001844,P003527,P008847,P009549,PBCN
192,ASV,9.533,3,17,14,P003526,P006568,P011225,P012080,P012729
192,ASV,6.367,6,7,1,P000229,P004194,P005094,P011386,P012731
192,ASV,6.167,4,15,11,P003526,P005094,P006568,P011225,P012080
192,ASV,5.717,-6,9,15,P005094,P006568,P011225,P012080,P012731
192,ASV,3.35,0,5,5,P004194,P006568,P011225,P012080,P012731
192,ASV,2.683,-5,2,7,P003526,P004194,P005094,P011225,P012080
192,ASV,1.517,-1,2,3,P000229,P004194,P006568,P011386,P012731
192,ASV,0.883,-3,2,5,P000229,P004194,P005094,P011225,P012731
192,ASV,0.883,-2,2,4,P004194,P005094,P011225,P012080,P012731
192,ASV,0.8,-4,0,4,P004194,P005094,P011386,P012080,P012731
192,ASV,0.783,0,0,0,P003526,P004194,P011225,P012080,P012729
192,ASV,0.6,-2,0,2,P000229,P003526,P004194,P005094,P011386
192,ASV,0.383,0,0,0,P000229,P003526,P005094,P012080,P012731
192,ASV,0.333,0,2,2,P000229,P004194,P005094,P011386,P012729
193,IST,13.217,1,27,26,P007200,P009664,P009846,P011078,PLHK
193,IST,5.383,14,18,4,P006590,P007200,P009664,P009846,P012788
193,IST,4.15,1,12,11,P004888,P006590,P007200,P012786,P012788
193,IST,2.617,2,8,6,P007200,P009846,P011078,P011981,P012788
193,IST,2.383,6,9,3,P004888,P007200,P009664,P011078,P012788
193,IST,2.25,-2,6,8,P006590,P009664,P009846,P011078,P012788
193,IST,1.583,-2,5,7,P006590,P007200,P009846,P012788,PLHK
193,IST,1.4,3,4,1,P006590,P007200,P009846,P012786,PLHK
193,IST,1.333,0,2,2,P006590,P009664,P011078,P012786,P012788
193,IST,1.25,0,0,0,P004888,P009664,P009846,P011078,PLHK
193,IST,1.15,4,5,1,P004888,P007200,P009846,P011981,P012788
193,IST,0.967,-2,0,2,P007200,P009846,P011078,P011981,PLHK
193,IST,0.567,0,0,0,P006590,P009846,P010400,P012786,PLHK
193,IST,0.5,2,2,0,P006590,P009664,P009846,P011078,PLHK
193,IST,0.417,0,0,0,P004888,P006590,P011078,P012786,P012788
193,IST,0.317,0,0,0,P004888,P009664,P009846,P011981,P012788
193,IST,0.25,0,0,0,P004888,P006590,P007200,P009846,P011078
193,IST,0.217,-2,0,2,P006590,P007200,P009846,P012786,P012788
193,IST,0.05,-1,0,1,P004888,P006590,P007200,P011078,P011981
193,BAR,11.1,-2,22,24,P000925,P002939,P004866,P009992,P012745
193,BAR,6.183,6,18,12,P002939,P003196,P007464,P007519,P011244
193,BAR,3.433,-4,2,6,P003196,P004866,P007519,P009992,P012745
193,BAR,3.233,-13,2,15,P002939,P003196,P004866,P007519,P011244
193,BAR,2.183,-1,3,4,P003196,P007464,P007519,P009992,P012745
193,BAR,2.15,-1,2,3,P000925,P004866,P007519,P009992,P012745
193,BAR,1.9,-1,6,7,P000925,P002939,P004866,P007464,P012745
193,BAR,1.8,-2,3,5,P002939,P003196,P004866,P009992,P012745
193,BAR,1.783,1,7,6,P000925,P004866,P007519,P009992,P011244
193,BAR,1.733,-8,0,8,P000925,P002939,P007519,P009992,P012745
193,BAR,1.35,2,2,0,P002939,P003196,P007519,P009992,P012745
193,BAR,1.233,2,5,3,P002939,P003196,P004866,P007519,P012745
193,BAR,1.067,-3,2,5,P003196,P004866,P007519,P009992,P011244
193,BAR,0.6,0,0,0,P000925,P002939,P004866,P007464,P011244
193,BAR,0.25,0,0,0,P002939,P004866,P007464,P011244,P012745
194,OLY,16.333,22,45,23,P001255,P003941,P008829,P008855,P010612
194,OLY,4.183,-5,5,10,P006589,P007982,P010392,P011194,P011965
194,OLY,3.467,2,8,6,P003941,P007853,P007982,P010392,P011194
194,OLY,2.65,-5,6,11,P001255,P003941,P007982,P010612,P011194
194,OLY,2.35,1,3,2,P001255,P003941,P007853,P008855,P010392
194,OLY,2.2,-2,3,5,P001255,P007982,P010392,P010612,P011194
194,OLY,1.967,9,9,0,P003941,P007982,P010392,P010612,P011194
194,OLY,1.883,4,6,2,P003941,P007982,P008829,P008855,P010392
194,OLY,1.85,-2,2,4,P003941,P007982,P008855,P010392,P011194
194,OLY,1.3,-2,0,2,P007982,P008829,P010392,P010612,P011194
194,OLY,0.8,-2,0,2,P001255,P007982,P008855,P010392,P011194
194,OLY,0.617,-3,2,5,P001255,P003941,P008855,P010612,P011194
194,OLY,0.4,0,0,0,P001255,P003941,P007982,P008829,P010612
194,TEL,9.85,-11,14,25,P009783,P009863,P011193,P011199,P011219
194,TEL,5.1,-8,4,12,P007990,P009783,P009863,P011199,P011219
194,TEL,4.183,3,8,5,P004233,P007990,P009863,P011199,P011971
194,TEL,3.783,6,11,5,P004233,P007990,P011193,P011214,P011971
194,TEL,3.183,2,9,7,P007990,P009783,P009863,P011219,P012744
194,TEL,2.633,-2,7,9,P007990,P011193,P011214,P011971,P012744
194,TEL,2.217,2,6,4,P007990,P009783,P011193,P011214,P011971
194,TEL,1.6,2,5,3,P004233,P007990,P009863,P011199,P011219
194,TEL,1.567,0,2,2,P004233,P007990,P009783,P011193,P011214
194,TEL,1.267,-2,2,4,P004233,P009863,P011219,P011971,P012744
194,TEL,1.067,2,2,0,P007990,P009783,P011193,P011199,P011219
194,TEL,0.8,-5,0,5,P007990,P009783,P011193,P011214,P011219
194,TEL,0.683,0,2,2,P004233,P007990,P009863,P011219,P011971
194,TEL,0.6,0,0,0,P007990,P009863,P011193,P011199,P011219
194,TEL,0.55,-3,0,3,P009783,P009863,P011193,P011214,P011971
194,TEL,0.5,-3,0,3,P009783,P009863,P011193,P011214,P011219
194,TEL,0.217,0,0,0,P004233,P007990,P009783,P011193,P011199
194,TEL,0.2,0,0,0,P004233,P011219,P011433,P011971,P012744
195,MCO,9.333,12,24,12,P002581,P004197,P005985,P011226,P011231
195,MCO,3.667,9,15,6,P004790,P005985,P009754,P011212,PLCZ
195,MCO,3.2,-3,5,8,P004790,P009754,P011212,P011226,PLCZ
195,MCO,3.083,1,4,3,P004197,P005985,P011196,P011212,P011231
195,MCO,2.967,3,7,4,P005985,P011196,P011212,P011226,P011231
195,MCO,2.733,-3,5,8,P004197,P004790,P005985,P011196,P011212
195,MCO,2.717,-4,6,10,P005985,P009754,P011226,P011231,PLCZ
195,MCO,2.65,1,7,6,P004197,P004790,P005985,P011212,PLCZ
195,MCO,2.4,6,10,4,P004790,P005985,P009754,P011196,P011226
195,MCO,2.033,3,5,2,P004790,P009754,P011196,P011212,P011226
195,MCO,1.467,-5,2,7,P009754,P011196,P011212,P011226,P011231
195,MCO,1.333,0,2,2,P005985,P009754,P011196,P011212,P011231
195,MCO,0.933,2,2,0,P004790,P005985,P009754,P011226,PLCZ
195,MCO,0.733,2,2,0,P004790,P005985,P011212,P011226,PLCZ
195,MCO,0.683,2,2,0,P004197,P009754,P011196,P011212,P011231
195,MCO,0.067,-2,0,2,P005985,P009754,P011196,P011226,P011231
195,MAD,8.183,-11,16,27,P001392,P003108,P004887,P005928,P006540
195,MAD,4.417,-7,2,9,P003108,P004887,P006540,P009005,PCVM
195,MAD,4.417,0,9,9,P003733,P009005,P010357,PBMT,PCVM
195,MAD,3.15,-1,6,7,P001392,P005928,P009213,P010357,PBMT
195,MAD,3.083,-1,3,4,P003733,P009005,P009213,P010357,P010623
195,MAD,2.85,3,7,4,P003733,P009213,P010357,P010623,PBMT
195,MAD,2.283,4,6,2,P003108,P004887,P005928,P006540,PBMT
195,MAD,2.083,-5,2,7,P003108,P003733,P004887,P005928,PBMT
195,MAD,1.833,6,8,2,P001392,P004887,P010357,P010623,PBMT
195,MAD,1.55,0,4,4,P001392,P004887,P009005,P010357,PCVM
195,MAD,1.4,-3,2,5,P005928,P006540,P009005,P009213,P010357
195,MAD,1.333,-3,2,5,P003733,P004887,P010357,P010623,PBMT
195,MAD,1.3,-2,3,5,P003108,P003733,P010357,PBMT,PCVM
195,MAD,0.9,-3,0,3,P001392,P004887,P005928,P010357,PBMT
195,MAD,0.8,3,4,1,P004887,P005928,P006540,P009005,P010357
195,MAD,0.383,-2,0,2,P004887,P006540,P009005,P010357,PCVM
195,MAD,0.033,-2,0,2,P001392,P003733,P009005,P010357,PCVM
196,PAN,12.4,-4,20,24,P002328,P003842,P007866,P011204,P012774
196,PAN,7.367,6,17,11,P001926,P003842,P007866,P011204,P012774
196,PAN,5.667,8,18,10,P001926,P002328,P003842,P007866,P011204
196,PAN,3.417,1,7,6,P001926,P007866,P011204,P011221,P012774
196,PAN,2.867,0,8,8,P001926,P011204,P011221,P012712,P012774
196,PAN,2.45,-3,4,7,P001926,P002328,P003842,P007866,P012774
196,PAN,1.267,3,3,0,P001926,P003842,P011204,P012712,P012774
196,PAN,1.1,-2,0,2,P001926,P002328,P011204,P011221,P012712
196,PAN,0.983,0,2,2,P001926,P002328,P007866,P012712,P012774
196,PAN,0.933,2,3,1,P001926,P002328,P003842,P012712,P012774
196,PAN,0.833,2,2,0,P002328,P003842,P007866,P011204,P011209
196,PAN,0.717,0,0,0,P001926,P002328,P007866,P011204,P012712
196,PAR,6.9,1,12,11,P004058,P007673,P008987,P012096,P012742
196,PAR,3.917,-3,8,11,P007400,P011050,P011051,P011192,P012742
196,PAR,3.167,-2,4,6,P007400,P007673,P011051,P012096,P012742
196,PAR,2.833,3,5,2,P007400,P007673,P008987,P011050,P012742
196,PAR,2.567,-2,4,6,P004172,P007673,P008987,P011050,P012742
196,PAR,2.483,-1,4,5,P000956,P007400,P008987,P011051,P012742
196,PAR,2.45,-2,5,7,P000956,P004058,P007400,P011050,P011051
196,PAR,2.45,2,5,3,P000956,P004172,P008987,P011051,P012742
196,PAR,1.683,3,7,4,P007400,P007673,P008987,P011051,P012742
196,PAR,1.633,1,4,3,P000956,P007400,P011051,P012096,P012742
196,PAR,1.433,1,2,1,P000956,P004172,P008987,P011192,P012096
196,PAR,1.25,-4,1,5,P007400,P007673,P011051,P011192,P012742
196,PAR,0.983,-2,2,4,P000956,P007400,P008987,P012742,P012743
196,PAR,0.917,2,2,0,P007400,P011051,P011192,P012096,P012742
196,PAR,0.85,-2,2,4,P007400,P008987,P011192,P012096,P012742
196,PAR,0.8,0,2,2,P007400,P007673,P011192,P012096,P012742
196,PAR,0.767,0,0,0,P004172,P007400,P007673,P008987,P011050
196,PAR,0.65,0,0,0,P000956,P007400,P011050,P011051,P011192
196,PAR,0.617,0,2,2,P004172,P007673,P008987,P011050,P011192
196,PAR,0.45,-2,0,2,P004172,P007673,P008987,P011051,P012742
