CODETEAM,NUMBER,PLAYER,PLAYER_ID,ROUND,TIME_ON,PER
ASV,8.0,"AJINCA, MELVIN",P010316,5,16.402,-1.7997541
ASV,8.0,"AJINCA, MELVIN",P010316,6,18.867,0.5501445499999997
ASV,8.0,"AJINCA, MELVIN",P010316,7,21.2,6.959499999999999
ASV,8.0,"AJINCA, MELVIN",P010316,8,20.065,-8.001045750000001
ASV,8.0,"AJINCA, MELVIN",P010316,12,14.7,4.409330000000001
ASV,8.0,"AJINCA, MELVIN",P010316,13,19.151,4.780842999999999
ASV,94.0,"TRAORE, ARMEL",P010319,1,3.3,-1.19998
ASV,94.0,"TRAORE, ARMEL",P010319,2,3.0,-3.20005
ASV,94.0,"TRAORE, ARMEL",P010319,3,21.734,5.950495600000001
ASV,94.0,"TRAORE, ARMEL",P010319,4,16.133,4.40047455
ASV,94.0,"TRAORE, ARMEL",P010319,5,14.651,3.74962025
ASV,94.0,"TRAORE, ARMEL",P010319,6,16.649,10.799909549999999
ASV,94.0,"TRAORE, ARMEL",P010319,7,21.5,5.7992
ASV,94.0,"TRAORE, ARMEL",P010319,8,18.499,4.929567600000001
ASV,94.0,"TRAORE, ARMEL",P010319,9,28.367,15.131019100000001
ASV,94.0,"TRAORE, ARMEL",P010319,10,26.349,17.98035565
ASV,94.0,"TRAORE, ARMEL",P010319,11,26.217,13.66833205
ASV,94.0,"TRAORE, ARMEL",P010319,12,23.516,0.2501458000000012
ASV,94.0,"TRAORE, ARMEL",P010319,13,19.584,0.0800351999999993
ASV,2.0,"ATAMNA, ADAM",P012268,2,10.417,-1.3700415999999997
ASV,2.0,"ATAMNA, ADAM",P012268,3,13.767,0.43007700000000026
ASV,2.0,"ATAMNA, ADAM",P012268,4,2.733,0.9998355500000001
ASV,2.0,"ATAMNA, ADAM",P012268,5,4.434,-2.3000377
ASV,2.0,"ATAMNA, ADAM",P012268,6,9.083,-0.19977730000000005
ASV,2.0,"ATAMNA, ADAM",P012268,7,12.916,9.040249800000002
ASV,2.0,"ATAMNA, ADAM",P012268,8,18.299,1.6792458999999997
ASV,2.0,"ATAMNA, ADAM",P012268,9,25.851,3.50150085
ASV,2.0,"ATAMNA, ADAM",P012268,10,7.366,-2.2498587999999993
ASV,2.0,"ATAMNA, ADAM",P012268,11,3.067,-0.8001645
ASV,2.0,"ATAMNA, ADAM",P012268,12,10.55,-1.5202875000000002
ASV,10.0,"MASSA, BODIAN",P012618,1,12.083,-2.1505378000000004
ASV,10.0,"MASSA, BODIAN",P012618,2,16.916,5.050534200000002
ASV,10.0,"MASSA, BODIAN",P012618,3,19.2,10.54888
ASV,10.0,"MASSA, BODIAN",P012618,4,21.216,2.4999648
ASV,10.0,"MASSA, BODIAN",P012618,5,17.102,3.7803253000000003
ASV,10.0,"MASSA, BODIAN",P012618,6,10.0,1.1800000000000002
ASV,10.0,"MASSA, BODIAN",P012618,7,11.466,-1.5704894999999999
ASV,10.0,"MASSA, BODIAN",P012618,8,15.799,2.94952295
ASV,10.0,"MASSA, BODIAN",P012618,9,23.984,0.929634399999999
ASV,10.0,"MASSA, BODIAN",P012618,10,27.599,6.3195306
ASV,10.0,"MASSA, BODIAN",P012618,11,18.583,-2.1706358999999997
ASV,10.0,"MASSA, BODIAN",P012618,12,18.781,2.2990089000000005
ASV,10.0,"MASSA, BODIAN",P012618,13,25.983,8.90920535
ASV,24.0,"NDIAYE, MBAYE",P012731,1,19.849,8.729026000000001
ASV,24.0,"NDIAYE, MBAYE",P012731,2,23.566,14.308690299999999
ASV,24.0,"NDIAYE, MBAYE",P012731,3,18.084,-0.0006284000000009726
ASV,24.0,"NDIAYE, MBAYE",P012731,4,25.449,-1.4710334999999999
ASV,24.0,"NDIAYE, MBAYE",P012731,5,26.401,7.14823115
ASV,24.0,"NDIAYE, MBAYE",P012731,6,26.766,17.6097244
ASV,24.0,"NDIAYE, MBAYE",P012731,7,21.4,9.34921
ASV,24.0,"NDIAYE, MBAYE",P012731,8,21.683,0.99878965
ASV,24.0,"NDIAYE, MBAYE",P012731,9,26.682,7.200419899999999
ASV,24.0,"NDIAYE, MBAYE",P012731,10,27.35,7.88005
ASV,24.0,"NDIAYE, MBAYE",P012731,11,21.234,-0.24884140000000077
ASV,24.0,"NDIAYE, MBAYE",P012731,12,19.666,5.5795777
ASV,24.0,"NDIAYE, MBAYE",P012731,13,14.617,1.2803236499999997
ASV,3.0,"HARRISON, SHAQUILLE",P013371,1,23.3,0.5810750000000011
ASV,3.0,"HARRISON, SHAQUILLE",P013371,2,14.699,7.789709649999999
ASV,3.0,"HARRISON, SHAQUILLE",P013371,11,19.434,10.289507200000001
ASV,3.0,"HARRISON, SHAQUILLE",P013371,12,13.716,-6.0698562
ASV,3.0,"HARRISON, SHAQUILLE",P013371,13,25.084,1.878867399999999
ASV,30.0,"WATSON, GLYNN",P014013,1,19.366,7.698869899999998
ASV,30.0,"WATSON, GLYNN",P014013,2,17.0,3.7809499999999994
ASV,30.0,"WATSON, GLYNN",P014013,3,21.65,6.1315325
ASV,30.0,"WATSON, GLYNN",P014013,4,16.366,7.149172799999999
ASV,30.0,"WATSON, GLYNN",P014013,5,28.469,13.0484817
ASV,30.0,"WATSON, GLYNN",P014013,6,34.634,14.108109400000002
ASV,30.0,"WATSON, GLYNN",P014013,7,27.4,2.9403200000000007
ASV,30.0,"WATSON, GLYNN",P014013,8,24.133,2.9505630499999995
ASV,30.0,"WATSON, GLYNN",P014013,9,28.4,6.90022
ASV,30.0,"WATSON, GLYNN",P014013,10,32.833,16.200471399999998
ASV,30.0,"WATSON, GLYNN",P014013,11,25.367,12.309618249999998
ASV,30.0,"WATSON, GLYNN",P014013,12,25.933,4.360595099999999
ASV,30.0,"WATSON, GLYNN",P014013,13,22.117,-3.1504078
ASV,32.0,"VAUTIER, BASTIEN",P014014,1,19.133,10.1803609
ASV,32.0,"VAUTIER, BASTIEN",P014014,2,19.4,6.150540000000001
ASV,32.0,"VAUTIER, BASTIEN",P014014,3,12.267,1.3298417000000002
ASV,32.0,"VAUTIER, BASTIEN",P014014,4,10.033,0.8998948499999999
ASV,32.0,"VAUTIER, BASTIEN",P014014,5,7.15,4.679715
ASV,32.0,"VAUTIER, BASTIEN",P014014,6,11.701,0.3501590000000001
ASV,32.0,"VAUTIER, BASTIEN",P014014,7,12.8,2.449439999999999
ASV,32.0,"VAUTIER, BASTIEN",P014014,8,13.066,-4.100663600000001
ASV,32.0,"VAUTIER, BASTIEN",P014014,9,20.366,-4.7997052
ASV,32.0,"VAUTIER, BASTIEN",P014014,10,6.433,-4.0197993
ASV,32.0,"VAUTIER, BASTIEN",P014014,11,13.499,7.000207399999999
ASV,32.0,"VAUTIER, BASTIEN",P014014,12,11.766,5.0798185
ASV,32.0,"VAUTIER, BASTIEN",P014014,13,8.234,1.9996671
ASV,1.0,"SELJAAS, ZACHARY",P014088,1,26.467,11.401219050000002
ASV,1.0,"SELJAAS, ZACHARY",P014088,2,25.45,16.6505
ASV,1.0,"SELJAAS, ZACHARY",P014088,3,21.184,1.4006208000000004
ASV,1.0,"SELJAAS, ZACHARY",P014088,4,18.4,6.629959999999999
ASV,1.0,"SELJAAS, ZACHARY",P014088,5,23.268,3.9100892000000007
ASV,1.0,"SELJAAS, ZACHARY",P014088,6,19.8,3.89965
ASV,1.0,"SELJAAS, ZACHARY",P014088,7,23.584,0.4491680000000011
ASV,1.0,"SELJAAS, ZACHARY",P014088,8,24.665,4.078667000000003
ASV,1.0,"SELJAAS, ZACHARY",P014088,9,28.4,4.999899999999999
ASV,1.0,"SELJAAS, ZACHARY",P014088,10,35.083,5.901381450000001
ASV,1.0,"SELJAAS, ZACHARY",P014088,11,31.35,16.148845
ASV,1.0,"SELJAAS, ZACHARY",P014088,12,22.848,1.8999807999999998
ASV,7.0,"HEURTEL, THOMAS",PKLT,12,13.248,0.40051200000000087
ASV,7.0,"HEURTEL, THOMAS",PKLT,13,8.084,-0.09982820000000014
BAR,6.0,"VESELY, JAN",P000925,1,18.634,5.6496142
BAR,6.0,"VESELY, JAN",P000925,2,17.532,3.6997678
BAR,6.0,"VESELY, JAN",P000925,3,18.751,9.9905477
BAR,6.0,"VESELY, JAN",P000925,4,8.984,-0.9498864000000001
BAR,6.0,"VESELY, JAN",P000925,5,15.267,6.2296373
BAR,6.0,"VESELY, JAN",P000925,6,17.482,9.629897699999999
BAR,6.0,"VESELY, JAN",P000925,7,23.983,8.25044015
BAR,6.0,"VESELY, JAN",P000925,8,22.133,6.229485499999998
BAR,6.0,"VESELY, JAN",P000925,9,24.782,10.0311713
BAR,6.0,"VESELY, JAN",P000925,10,23.75,4.979875
BAR,6.0,"VESELY, JAN",P000925,11,23.384,11.5512276
BAR,6.0,"VESELY, JAN",P000925,12,25.55,18.35933
BAR,6.0,"VESELY, JAN",P000925,13,17.517,1.62997515
BAR,23.0,"SHENGELIA, TORNIKE",P001133,1,23.966,6.600558699999999
BAR,23.0,"SHENGELIA, TORNIKE",P001133,2,25.367,10.599412749999999
BAR,23.0,"SHENGELIA, TORNIKE",P001133,3,29.935,6.280470249999998
BAR,23.0,"SHENGELIA, TORNIKE",P001133,4,18.617,16.999866850000004
BAR,23.0,"SHENGELIA, TORNIKE",P001133,5,25.033,9.94900295
BAR,23.0,"SHENGELIA, TORNIKE",P001133,6,21.532,10.050097199999998
BAR,23.0,"SHENGELIA, TORNIKE",P001133,7,28.615,9.431089750000002
BAR,23.0,"SHENGELIA, TORNIKE",P001133,8,29.75,32.3191125
BAR,23.0,"SHENGELIA, TORNIKE",P001133,9,27.182,16.3318254
BAR,23.0,"SHENGELIA, TORNIKE",P001133,10,27.433,9.780853700000002
BAR,23.0,"SHENGELIA, TORNIKE",P001133,11,24.367,6.600762400000001
BAR,23.0,"SHENGELIA, TORNIKE",P001133,12,13.583,3.1300875499999994
BAR,23.0,"SHENGELIA, TORNIKE",P001133,13,21.166,8.450592699999998
BAR,13.0,"SATORANSKY, TOMAS",P002939,1,28.867,8.3897926
BAR,13.0,"SATORANSKY, TOMAS",P002939,2,17.934,1.299570000000001
BAR,13.0,"SATORANSKY, TOMAS",P002939,3,24.751,19.531371650000004
BAR,13.0,"SATORANSKY, TOMAS",P002939,4,14.983,8.09980695
BAR,13.0,"SATORANSKY, TOMAS",P002939,5,20.033,2.30036495
BAR,13.0,"SATORANSKY, TOMAS",P002939,6,25.383,3.1404954
BAR,13.0,"SATORANSKY, TOMAS",P002939,7,27.567,12.628775050000003
BAR,13.0,"SATORANSKY, TOMAS",P002939,8,26.834,7.698811100000001
BAR,13.0,"SATORANSKY, TOMAS",P002939,9,16.5,7.8500250000000005
BAR,13.0,"SATORANSKY, TOMAS",P002939,10,25.683,15.45926885
BAR,13.0,"SATORANSKY, TOMAS",P002939,11,20.784,8.208948
BAR,13.0,"SATORANSKY, TOMAS",P002939,12,24.068,4.101081
BAR,13.0,"SATORANSKY, TOMAS",P002939,13,22.815,4.0798274999999995
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,1,12.066,1.5297406999999996
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,2,19.434,12.880837099999997
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,3,17.666,9.2507701
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,4,14.05,19.749484999999996
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,5,12.6,-0.6997999999999998
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,6,9.234,-1.8501472
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,7,9.983,-1.7000416
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,8,15.0,-1.1697499999999996
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,9,9.016,-0.999952
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,10,16.25,5.599312499999999
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,11,15.317,3.6494997500000004
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,12,12.217,11.5501453
BAR,14.0,"HERNANGOMEZ, WILLY",P003196,13,11.949,8.050345999999998
BAR,21.0,"CLYBURN, WILL",P004888,1,24.834,21.501699600000002
BAR,21.0,"CLYBURN, WILL",P004888,2,28.567,19.080403
BAR,21.0,"CLYBURN, WILL",P004888,3,27.385,14.509355750000001
BAR,21.0,"CLYBURN, WILL",P004888,4,15.3,7.95006
BAR,21.0,"CLYBURN, WILL",P004888,5,18.699,1.3292185000000005
BAR,21.0,"CLYBURN, WILL",P004888,6,25.333,-0.22008069999999869
BAR,21.0,"CLYBURN, WILL",P004888,7,33.016,10.881418
BAR,21.0,"CLYBURN, WILL",P004888,8,28.684,7.1803864
BAR,21.0,"CLYBURN, WILL",P004888,9,31.865,14.639678000000002
BAR,21.0,"CLYBURN, WILL",P004888,10,22.034,8.1306692
BAR,21.0,"CLYBURN, WILL",P004888,11,22.15,8.4307575
BAR,21.0,"CLYBURN, WILL",P004888,12,15.716,0.7996444
BAR,21.0,"CLYBURN, WILL",P004888,13,20.532,0.6308815999999995
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,1,12.117,2.860401900000001
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,2,22.498,13.6493073
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,9,17.332,-0.35024739999999976
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,10,14.317,6.33028605
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,11,19.283,4.380923199999999
BAR,20.0,"LAPROVITTOLA, NICOLAS",P006435,12,26.7,8.03921
BAR,19.0,"FALL, YOUSSOUPHA",P006568,1,8.984,4.199672
BAR,19.0,"FALL, YOUSSOUPHA",P006568,9,6.2,-1.8997700000000002
BAR,19.0,"FALL, YOUSSOUPHA",P006568,12,2.233,4.60007325
BAR,19.0,"FALL, YOUSSOUPHA",P006568,13,4.516,1.2499905999999998
BAR,44.0,"PARRA, JOEL",P007464,1,16.285,6.9306589999999995
BAR,44.0,"PARRA, JOEL",P007464,2,12.615,-0.4998330000000002
BAR,44.0,"PARRA, JOEL",P007464,3,13.766,-2.3195137
BAR,44.0,"PARRA, JOEL",P007464,4,7.95,1.9794375
BAR,44.0,"PARRA, JOEL",P007464,5,19.25,11.930875000000002
BAR,44.0,"PARRA, JOEL",P007464,6,23.283,14.299001499999997
BAR,44.0,"PARRA, JOEL",P007464,7,13.182,1.8298884000000002
BAR,44.0,"PARRA, JOEL",P007464,8,10.25,-1.89965
BAR,44.0,"PARRA, JOEL",P007464,9,12.816,0.5002392000000007
BAR,44.0,"PARRA, JOEL",P007464,10,13.517,7.509638799999999
BAR,44.0,"PARRA, JOEL",P007464,11,20.684,4.1502976
BAR,44.0,"PARRA, JOEL",P007464,12,23.133,4.75015215
BAR,44.0,"PARRA, JOEL",P007464,13,19.4,5.08046
BAR,0.0,"PUNTER, KEVIN",P009862,1,25.95,9.65981
BAR,0.0,"PUNTER, KEVIN",P009862,2,25.1,8.880385
BAR,0.0,"PUNTER, KEVIN",P009862,3,27.017,21.5492242
BAR,0.0,"PUNTER, KEVIN",P009862,4,16.467,8.68022435
BAR,0.0,"PUNTER, KEVIN",P009862,5,21.816,-6.600053599999999
BAR,0.0,"PUNTER, KEVIN",P009862,6,20.666,3.1292382000000014
BAR,0.0,"PUNTER, KEVIN",P009862,7,30.282,4.360116800000002
BAR,0.0,"PUNTER, KEVIN",P009862,8,30.817,6.350741299999999
BAR,0.0,"PUNTER, KEVIN",P009862,9,31.032,9.9790852
BAR,0.0,"PUNTER, KEVIN",P009862,10,18.767,-4.4496284
BAR,0.0,"PUNTER, KEVIN",P009862,11,21.084,9.780028000000001
BAR,0.0,"PUNTER, KEVIN",P009862,12,22.833,1.3106528500000003
BAR,0.0,"PUNTER, KEVIN",P009862,13,28.782,24.9309505
BAR,2.0,"MARCOS, JUANI",P009948,1,3.767,-2.7000374000000003
BAR,2.0,"MARCOS, JUANI",P009948,3,8.25,-2.9497625000000003
BAR,2.0,"MARCOS, JUANI",P009948,4,21.985,-0.049535750000000434
BAR,2.0,"MARCOS, JUANI",P009948,5,18.184,8.059724
BAR,2.0,"MARCOS, JUANI",P009948,6,19.849,3.650590749999999
BAR,2.0,"MARCOS, JUANI",P009948,7,3.316,0.9499471999999999
BAR,2.0,"MARCOS, JUANI",P009948,8,4.533,-1.4999324500000002
BAR,2.0,"MARCOS, JUANI",P009948,10,5.8,-0.5500700000000001
BAR,2.0,"MARCOS, JUANI",P009948,11,2.417,1.0999497
BAR,2.0,"MARCOS, JUANI",P009948,13,13.517,6.80923385
BAR,8.0,"BRIZUELA, DARIO",P009992,1,8.784,-2.8001592000000004
BAR,8.0,"BRIZUELA, DARIO",P009992,2,6.632,0.3495628000000002
BAR,8.0,"BRIZUELA, DARIO",P009992,3,9.45,-0.3001499999999997
BAR,8.0,"BRIZUELA, DARIO",P009992,4,22.134,5.1799946
BAR,8.0,"BRIZUELA, DARIO",P009992,5,19.967,10.5009733
BAR,8.0,"BRIZUELA, DARIO",P009992,7,12.431,-3.3002826
BAR,8.0,"BRIZUELA, DARIO",P009992,8,9.733,-1.6494673
BAR,8.0,"BRIZUELA, DARIO",P009992,9,8.75,-1.6499375
BAR,8.0,"BRIZUELA, DARIO",P009992,10,15.133,-1.39904585
BAR,8.0,"BRIZUELA, DARIO",P009992,11,18.484,4.030031199999999
BAR,8.0,"BRIZUELA, DARIO",P009992,12,11.883,1.0599541500000007
BAR,8.0,"BRIZUELA, DARIO",P009992,13,14.884,8.380313399999999
BAR,41.0,"KEITA, SAYON",P012885,4,16.967,1.9806437000000008
BAR,41.0,"KEITA, SAYON",P012885,5,4.433,1.1001939
BAR,41.0,"KEITA, SAYON",P012885,6,9.35,-3.5000275
BAR,3.0,"CALE, MYLES",P013269,1,15.751,-4.84989105
BAR,3.0,"CALE, MYLES",P013269,2,11.9,1.400185
BAR,3.0,"CALE, MYLES",P013269,3,17.884,2.8509954000000004
BAR,3.0,"CALE, MYLES",P013269,4,21.184,4.198736000000001
BAR,3.0,"CALE, MYLES",P013269,5,21.301,0.699631300000001
BAR,3.0,"CALE, MYLES",P013269,6,21.316,5.150884199999999
BAR,3.0,"CALE, MYLES",P013269,7,13.515,1.0798459999999994
BAR,3.0,"CALE, MYLES",P013269,8,19.399,2.6099631000000003
BAR,3.0,"CALE, MYLES",P013269,9,14.515,-1.4999017499999998
BAR,3.0,"CALE, MYLES",P013269,10,12.533,0.24933859999999974
BAR,3.0,"CALE, MYLES",P013269,11,12.051,3.30921105
BAR,3.0,"CALE, MYLES",P013269,12,18.8,6.3003800000000005
BAR,3.0,"CALE, MYLES",P013269,13,19.1,10.46026
BAR,5.0,"NORRIS, MILES",P014134,2,12.416,1.7799648000000001
BAR,5.0,"NORRIS, MILES",P014134,3,5.15,2.9502949999999997
BAR,5.0,"NORRIS, MILES",P014134,4,21.384,6.989453200000001
BAR,5.0,"NORRIS, MILES",P014134,5,3.417,2.75005275
BAR,5.0,"NORRIS, MILES",P014134,6,6.567,0.15017424999999984
BAR,5.0,"NORRIS, MILES",P014134,7,4.1,2.6000050000000003
BAR,5.0,"NORRIS, MILES",P014134,8,2.867,-1.6999780500000001
BAR,5.0,"NORRIS, MILES",P014134,10,4.783,-0.35011559999999997
BAR,5.0,"NORRIS, MILES",P014134,12,3.284,-1.5499167999999999
BAR,5.0,"NORRIS, MILES",P014134,13,5.817,-1.3499449500000003
BAS,7.0,"KURUCS, RODIONS",P005713,3,14.715,5.00106025
BAS,7.0,"KURUCS, RODIONS",P005713,6,14.167,-5.2696720500000005
BAS,7.0,"KURUCS, RODIONS",P005713,7,5.616,-3.2498232
BAS,7.0,"KURUCS, RODIONS",P005713,8,22.35,11.529869999999999
BAS,7.0,"KURUCS, RODIONS",P005713,9,15.998,-1.2705998999999994
BAS,7.0,"KURUCS, RODIONS",P005713,10,19.766,1.4496452000000009
BAS,7.0,"KURUCS, RODIONS",P005713,11,15.499,1.1593879499999997
BAS,7.0,"KURUCS, RODIONS",P005713,12,17.617,14.569448499999998
BAS,7.0,"KURUCS, RODIONS",P005713,13,23.183,7.19871085
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,1,24.834,5.898897399999999
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,2,24.217,13.32928725
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,3,27.383,11.251059099999999
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,4,26.048,2.8501056
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,5,28.233,1.6987024500000008
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,6,25.832,0.979217199999999
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,7,27.767,3.74985325
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,8,21.3,0.700685
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,9,27.2,9.3784
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,10,20.233,1.400090399999999
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,11,27.866,8.0988318
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,12,20.433,14.54980465
BAS,8.0,"SEDEKERSKIS, TADAS",P007230,13,9.1,3.680625
BAS,99.0,"SAMANIC, LUKA",P007579,1,18.451,-1.7495636
BAS,99.0,"SAMANIC, LUKA",P007579,2,12.934,0.6500642000000001
BAS,99.0,"SAMANIC, LUKA",P007579,3,2.717,-3.5999136
BAS,99.0,"SAMANIC, LUKA",P007579,4,21.182,11.8488377
BAS,99.0,"SAMANIC, LUKA",P007579,5,13.733,10.34966975
BAS,18.0,"DIOP, KHALIFA",P008072,1,21.316,10.5306064
BAS,18.0,"DIOP, KHALIFA",P008072,2,19.167,4.100898349999998
BAS,18.0,"DIOP, KHALIFA",P008072,3,9.649,2.0295735
BAS,18.0,"DIOP, KHALIFA",P008072,4,4.183,0.15011835000000007
BAS,18.0,"DIOP, KHALIFA",P008072,5,18.933,1.1790387500000001
BAS,18.0,"DIOP, KHALIFA",P008072,6,21.399,4.44879025
BAS,18.0,"DIOP, KHALIFA",P008072,7,17.466,4.349463
BAS,18.0,"DIOP, KHALIFA",P008072,8,13.215,0.9496537500000004
BAS,18.0,"DIOP, KHALIFA",P008072,9,19.801,6.7290743000000015
BAS,18.0,"DIOP, KHALIFA",P008072,10,17.182,-5.499627099999999
BAS,18.0,"DIOP, KHALIFA",P008072,11,18.018,0.6491015000000004
BAS,18.0,"DIOP, KHALIFA",P008072,12,19.0,6.1494
BAS,18.0,"DIOP, KHALIFA",P008072,13,17.232,6.329791200000001
BAS,10.0,"SPAGNOLO, MATTEO",P008173,1,9.534,0.02966459999999982
BAS,10.0,"SPAGNOLO, MATTEO",P008173,2,9.25,4.129425
BAS,10.0,"SPAGNOLO, MATTEO",P008173,3,9.282,-2.4497256
BAS,10.0,"SPAGNOLO, MATTEO",P008173,4,11.332,-2.1002568000000004
BAS,10.0,"SPAGNOLO, MATTEO",P008173,5,15.249,4.700093650000001
BAS,10.0,"SPAGNOLO, MATTEO",P008173,6,15.298,3.9295477000000005
BAS,10.0,"SPAGNOLO, MATTEO",P008173,7,26.167,6.730341300000001
BAS,10.0,"SPAGNOLO, MATTEO",P008173,8,26.999,19.57921855
BAS,10.0,"SPAGNOLO, MATTEO",P008173,9,21.1,11.350739999999998
BAS,10.0,"SPAGNOLO, MATTEO",P008173,10,17.316,11.849352600000001
BAS,10.0,"SPAGNOLO, MATTEO",P008173,11,12.735,4.79957425
BAS,10.0,"SPAGNOLO, MATTEO",P008173,12,11.783,-0.7507654500000003
BAS,10.0,"SPAGNOLO, MATTEO",P008173,13,20.033,0.48014074999999945
BAS,4.0,"VILLAR, RAFA",P010035,1,0.05,0.0
BAS,4.0,"VILLAR, RAFA",P010035,4,3.05,-0.5000475
BAS,4.0,"VILLAR, RAFA",P010035,5,2.666,-1.4998833
BAS,4.0,"VILLAR, RAFA",P010035,6,4.783,-0.9000547000000001
BAS,4.0,"VILLAR, RAFA",P010035,7,9.183,-2.1499340000000005
BAS,4.0,"VILLAR, RAFA",P010035,8,5.616,-0.9498408
BAS,4.0,"VILLAR, RAFA",P010035,9,14.115,5.52957125
BAS,4.0,"VILLAR, RAFA",P010035,10,3.183,1.3001098500000001
BAS,4.0,"VILLAR, RAFA",P010035,11,2.967,-2.09995765
BAS,4.0,"VILLAR, RAFA",P010035,12,6.134,-0.6499210000000003
BAS,4.0,"VILLAR, RAFA",P010035,13,11.6,3.22992
BAS,0.0,"HOWARD, MARKUS",P011948,1,22.333,0.7005684000000008
